DATETIME,price
2013-06-28,0.2832199999999999
2013-07-01,0.28379999999999994
2013-07-02,0.2812199999999999
2013-07-03,0.28408
2013-07-05,0.28028
2013-07-08,0.28081999999999996
2013-07-09,0.27825999999999995
2013-07-10,0.2792199999999999
2013-07-11,0.2859799999999999
2013-07-12,0.2865
2013-07-15,0.2869999999999999
2013-07-16,0.29184
2013-07-17,0.29135999999999995
2013-07-18,0.29133999999999993
2013-07-19,0.2928599999999999
2013-07-22,0.29564
2013-07-23,0.2976
2013-07-24,0.29464
2013-07-25,0.29489999999999994
2013-07-26,0.29647999999999997
2013-07-29,0.29801999999999995
2013-07-30,0.2965
2013-07-31,0.2966
2013-08-01,0.29277999999999993
2013-08-02,0.2966599999999999
2013-08-05,0.2975399999999999
2013-08-06,0.29918
2013-08-07,0.29933999999999994
2013-08-08,0.30228
2013-08-09,0.30165999999999993
2013-08-12,0.3004199999999999
2013-08-13,0.29906
2013-08-14,0.29828
2013-08-15,0.2988599999999999
2013-08-16,0.29818
2013-08-19,0.2970999999999999
2013-08-20,0.3003199999999999
2013-08-21,0.29867999999999995
2013-08-22,0.29762
2013-08-23,0.2995399999999999
2013-08-26,0.2993199999999999
2013-08-27,0.29813999999999996
2013-08-28,0.29481999999999997
2013-08-29,0.29238
2013-08-30,0.29254
2013-09-03,0.2914399999999999
2013-09-04,0.29206
